AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,BUILD_YEAR,SALE_YEAR,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
6,7.571473648851271,3.0,2.0,5,5,1,0,1,4,16212650,1981,2006,1,0,0
4,6.322565239927284,1.0,1.0,2,2,1,1,1,2,4710125,1992,2009,0,0,1
6,7.454719949364001,2.0,1.0,4,3,1,1,0,2,14898480,1990,2009,1,0,0
6,7.494430215031565,2.0,1.0,4,2,1,0,0,5,17060380,1979,2008,1,0,0
4,7.311218384419629,2.0,2.0,4,5,1,0,0,0,6931750,1976,2011,0,1,0
2,7.067319848653476,1.0,1.0,3,3,1,2,1,3,8196400,1977,2009,0,1,0
1,7.402451520818244,1.0,1.0,4,5,1,3,1,3,17704670,1977,2013,1,0,0
3,7.465655310134056,2.0,1.0,4,5,1,2,2,4,10784680,1992,2009,0,0,1
4,7.201916317531627,2.0,2.0,4,0,1,1,1,2,9594250,1967,2010,1,0,0
5,7.600902459542082,2.0,1.0,5,1,0,3,1,5,13596890,1980,2007,0,1,0
6,7.594381242551817,3.0,2.0,5,2,0,2,0,3,11156320,1995,2006,0,0,1
4,7.356918242356021,2.0,2.0,4,2,0,0,0,1,7725875,1992,2009,0,0,1
4,7.080026499922591,1.0,1.0,3,5,0,0,1,5,9819500,1977,2011,1,0,0
0,6.602587892189336,1.0,1.0,2,2,0,3,1,0,3869180,1978,2010,0,1,0
4,6.665683717782408,1.0,1.0,2,1,1,2,2,1,5852625,1997,2010,0,0,1
3,7.639161171659173,3.0,2.0,5,0,0,2,2,3,9696820,1990,2011,0,1,0
0,6.472346294500901,1.0,1.0,2,2,1,0,1,3,9574550,1997,2007,1,0,0
4,7.065613363597717,1.0,1.0,3,1,1,0,1,0,6102625,1993,2009,0,0,1
3,7.79770203551669,4.0,2.0,6,5,1,3,0,5,20246360,1991,2009,1,0,0
6,7.498315870766981,3.0,2.0,5,1,1,0,2,4,16930470,1990,2006,1,0,0
4,7.0431599159883405,1.0,1.0,3,3,0,0,0,0,5510250,1992,2009,0,1,0
4,6.878326468291325,1.0,1.0,3,3,0,0,2,4,6530500,1983,2011,0,1,0
4,7.4127640174265625,2.0,2.0,4,0,1,2,0,4,10147125,1970,2009,0,0,1
6,7.401231264413015,2.0,1.0,4,1,1,3,1,3,9705900,2002,2007,0,1,0
0,7.157735484249907,2.0,2.0,4,3,1,1,2,4,16107475,2005,2010,1,0,0
0,7.149131598557407,2.0,2.0,4,0,0,1,1,0,7451690,2005,2011,0,0,1
2,7.077498053569231,1.0,1.0,3,3,1,1,0,4,10163000,1993,2013,0,1,0
5,7.338238150065589,1.0,1.0,4,2,1,3,0,4,19376950,2004,2009,1,0,0
3,7.564757012905729,3.0,2.0,5,3,0,0,2,3,10173980,1978,2008,0,0,1
3,7.412160334945205,2.0,1.0,4,0,1,3,2,5,10910100,1996,2011,0,1,0
0,7.160069207596127,2.0,2.0,4,2,1,2,0,2,15013625,1995,2010,1,0,0
5,7.466799475018602,1.0,1.0,4,0,0,2,1,3,11713410,1979,2011,0,0,1
1,7.368339686311381,1.0,1.0,4,2,0,0,1,4,17382790,1995,2012,1,0,0
5,7.581719640125308,2.0,1.0,5,3,1,3,2,5,15862990,1977,2011,0,0,1
3,7.261927092702751,2.0,1.0,4,3,0,3,2,4,8677280,1995,2009,0,1,0
4,6.784457062637643,1.0,1.0,2,3,1,3,2,2,8282500,1984,2010,1,0,0
2,6.9584483932976555,1.0,1.0,3,3,0,3,1,3,7926740,2004,2014,0,0,1
5,7.470793774195062,1.0,1.0,4,5,0,2,0,4,12093570,1983,2014,0,1,0
4,6.259581464064923,1.0,1.0,2,0,1,0,0,5,7390000,1973,2011,0,1,0
6,7.329093736246592,2.0,1.0,4,2,1,3,2,5,11053290,1988,2010,0,0,1
5,7.575071699507561,2.0,1.0,5,5,1,3,1,5,14464930,1970,2013,0,0,1
2,7.141245122350491,2.0,1.0,4,1,0,2,0,4,10637010,1988,2010,0,0,1
3,7.558516743045645,3.0,2.0,5,2,1,0,2,4,11045960,1991,2009,0,1,0
3,7.244941546337007,2.0,1.0,4,5,0,2,2,3,7410200,1989,2009,0,1,0
2,6.583409222158765,1.0,1.0,2,2,0,0,0,5,8645860,1998,2015,0,0,1
5,7.414572881350589,1.0,1.0,4,3,0,2,2,3,17787740,1971,2008,1,0,0
2,6.796823718274855,1.0,1.0,3,5,1,1,0,3,8514750,2007,2012,0,1,0
1,7.543802867501509,2.0,1.0,5,5,1,1,0,5,13841050,1964,2009,0,1,0
2,7.089243155027514,1.0,1.0,3,1,0,3,2,3,9160580,1985,2010,0,0,1
4,6.661854740545311,1.0,1.0,2,1,1,0,1,2,7794500,1998,2012,1,0,0
1,7.359467638255621,1.0,1.0,4,5,1,3,2,4,12946530,1987,2012,0,0,1
3,7.521859252201629,3.0,2.0,5,3,1,3,2,4,15883280,1987,2011,1,0,0
2,7.030857476116121,1.0,1.0,3,1,1,3,1,4,10089670,1990,2010,0,0,1
4,6.967909201801884,1.0,1.0,3,1,1,0,1,0,5335750,1991,2012,0,1,0
3,7.592366128519796,3.0,2.0,5,1,1,0,2,5,12126880,1986,2010,0,1,0
6,7.360103972989152,2.0,1.0,4,1,0,3,0,1,8165450,1987,2007,0,1,0
1,7.336285660021297,1.0,1.0,4,2,0,1,0,3,11484740,1975,2007,0,0,1
5,7.505492274737424,2.0,1.0,5,3,1,2,0,5,22024740,1975,2007,1,0,0
3,7.302496423727326,2.0,1.0,4,5,1,3,0,3,9771020,1984,2011,0,0,1
3,7.691200097522863,3.0,2.0,5,1,0,3,0,3,12071880,1994,2009,0,0,1
2,7.0925737159746784,2.0,1.0,4,5,0,0,1,4,12925550,1997,2014,1,0,0
3,7.383989457978509,2.0,1.0,4,5,1,0,0,5,15387480,1985,2009,1,0,0
0,6.760414691083428,1.0,1.0,3,0,1,2,2,0,6637005,2003,2010,0,1,0
4,6.892641641172089,1.0,1.0,3,5,0,0,0,4,7446875,1991,2011,0,0,1
4,7.392031567514591,2.0,2.0,4,0,0,0,2,3,11658500,1974,2012,1,0,0
0,6.926577033222725,1.0,1.0,3,5,0,1,0,1,6663435,1981,2010,0,1,0
4,7.362010551259734,2.0,2.0,4,2,1,2,2,5,9894250,2001,2010,0,1,0
2,6.687108607866515,1.0,1.0,3,0,0,2,1,5,7968490,1998,2007,0,0,1
5,7.520776415062797,2.0,1.0,5,3,0,3,1,3,12403760,1973,2007,0,0,1
2,6.63200177739563,1.0,1.0,2,1,0,0,2,4,8149280,1996,2011,0,0,1
3,7.630461261783627,3.0,2.0,5,0,0,3,2,4,16012600,1981,2011,1,0,0
3,7.315218389752975,2.0,1.0,4,5,1,2,0,5,11121040,1993,2012,0,0,1
6,7.52456122628536,3.0,2.0,5,5,1,2,1,4,9462230,1961,2010,0,1,0
5,7.461065514354283,1.0,1.0,4,1,1,2,2,4,20477590,1975,2012,1,0,0
4,6.641182169740591,1.0,1.0,2,2,1,2,2,5,8755500,1960,2010,1,0,0
2,6.75343791859778,1.0,1.0,3,0,1,0,1,4,8471590,1981,2007,0,0,1
5,7.54274354536855,2.0,1.0,5,5,0,1,0,5,13024030,1974,2013,0,1,0
4,7.31455283232408,2.0,2.0,4,3,0,3,1,5,8215250,2004,2011,0,1,0
6,7.357556200910353,2.0,1.0,4,2,0,2,1,0,6361850,1979,2009,0,0,1
2,6.822197390620491,1.0,1.0,3,5,0,2,1,5,10929300,1985,2007,1,0,0
0,7.161622002939187,2.0,2.0,4,3,0,0,0,3,14634500,1969,2009,1,0,0
3,7.57095858316901,3.0,2.0,5,1,0,2,0,5,12228420,1990,2010,0,0,1
6,7.455876687491824,2.0,1.0,4,0,1,2,1,4,10494410,1983,2006,0,0,1
6,7.321849713788356,2.0,1.0,4,3,1,1,0,0,12350640,1977,2004,1,0,0
6,7.474204806496124,2.0,1.0,4,2,1,2,1,3,9071080,1982,2006,0,1,0
1,7.585788821732034,2.0,1.0,5,5,1,0,1,3,12450910,1979,2012,0,1,0
6,7.43955930913332,2.0,1.0,4,0,0,3,1,2,12225650,1965,2010,1,0,0
6,7.453561871643373,2.0,1.0,4,5,0,3,1,1,6804640,1983,2004,0,1,0
2,7.1252830915107115,2.0,1.0,4,2,1,3,0,4,15495150,2004,2013,1,0,0
6,7.346010209913293,2.0,1.0,4,5,1,1,0,0,12456680,1990,2004,1,0,0
3,7.512071245835466,3.0,2.0,5,1,1,0,0,3,16312280,1996,2010,1,0,0
4,7.268920128193722,2.0,2.0,4,0,1,2,0,5,9753250,1978,2011,0,1,0
6,7.455298485683291,2.0,1.0,4,5,1,1,2,3,10629750,2005,2010,0,0,1
5,7.360103972989152,1.0,1.0,4,1,1,0,0,5,20715860,1989,2007,1,0,0
2,7.0431599159883405,1.0,1.0,3,1,1,3,0,3,14297200,1995,2011,1,0,0
2,6.949856455000773,1.0,1.0,3,0,1,1,1,3,8317410,1984,2014,0,0,1
4,7.194436851100335,1.0,1.0,3,3,0,3,2,5,8261500,1965,2009,0,0,1
4,6.410174881966167,1.0,1.0,2,2,1,1,1,2,6206250,1996,2011,1,0,0
0,6.516193076042964,1.0,1.0,2,5,1,3,1,2,8400465,1980,2011,1,0,0
6,7.429520842786462,2.0,1.0,4,1,1,2,0,3,11104320,1974,2010,0,0,1
0,6.489204931325317,1.0,1.0,2,1,0,2,0,1,6083885,1968,2007,0,0,1
2,6.915723448631314,1.0,1.0,3,1,0,2,2,4,8836160,1975,2007,0,0,1
1,7.562161631225652,2.0,1.0,5,2,0,1,1,5,13620040,1979,2010,0,0,1
3,7.655390644826152,3.0,2.0,5,1,0,3,0,3,16756460,1996,2009,1,0,0
2,6.821107472256465,1.0,1.0,3,3,1,3,0,3,11889950,1972,2009,1,0,0
4,7.210079628170788,2.0,2.0,4,0,1,1,1,4,8573875,2002,2010,0,0,1
1,7.434847875211999,1.0,1.0,4,0,1,0,2,4,14054970,1990,2010,0,0,1
1,7.393263094763838,1.0,1.0,4,1,1,0,1,3,18316110,1964,2007,1,0,0
1,7.540090320145325,2.0,1.0,5,3,1,0,1,4,14761860,2008,2013,0,0,1
5,7.562161631225652,2.0,1.0,5,3,1,0,1,5,22123260,1990,2013,1,0,0
2,6.795705775173514,1.0,1.0,3,0,0,2,1,5,10882400,1984,2012,1,0,0
4,6.806829360392176,1.0,1.0,3,3,1,3,1,4,6863000,1971,2011,0,0,1
0,7.153833801578843,2.0,2.0,4,1,0,2,0,3,9792910,1976,2010,0,1,0
6,7.344072850573066,2.0,1.0,4,0,0,1,0,5,10090590,1965,2012,0,0,1
4,6.439350371100098,1.0,1.0,2,2,0,0,2,3,5072750,1985,2010,0,1,0
5,7.422373700986824,1.0,1.0,4,5,0,3,1,5,12156320,1970,2014,0,0,1
2,7.16703787691222,2.0,1.0,4,5,1,2,0,3,10741020,1999,2013,0,0,1
3,7.693481640835175,3.0,2.0,5,5,0,3,0,3,16805520,2002,2008,1,0,0
3,7.425357887027151,2.0,1.0,4,5,0,2,2,4,13586120,1995,2011,1,0,0
2,6.553933404025811,1.0,1.0,2,1,1,1,1,5,8021300,1994,2012,0,1,0
0,6.9726062513017535,1.0,1.0,3,5,1,1,1,3,7960405,1981,2008,0,1,0
2,6.887552571664617,1.0,1.0,3,2,1,2,2,3,11847350,1985,2010,1,0,0
3,7.5953872788539725,3.0,2.0,5,1,1,2,2,5,11985600,1989,2009,0,1,0
2,7.136483208590247,2.0,1.0,4,3,0,3,2,4,13788450,1979,2014,1,0,0
2,6.974478911025045,1.0,1.0,3,3,1,0,0,3,10080280,1993,2014,0,0,1
4,6.406879986069314,1.0,1.0,2,0,0,2,1,4,6564750,1998,2011,1,0,0
4,7.278628942320682,2.0,2.0,4,5,1,2,0,4,8861500,1975,2011,0,1,0
4,7.050989447068045,1.0,1.0,3,2,0,3,2,5,7880000,1997,2009,0,1,0
0,6.831953565565855,1.0,1.0,3,2,0,2,0,5,12682895,1978,2011,1,0,0
4,7.385851078125209,2.0,2.0,4,2,1,1,0,4,10169625,1979,2010,0,0,1
6,7.523481312573497,3.0,2.0,5,1,1,0,0,5,11959100,1953,2008,0,1,0
6,7.32052696227274,2.0,1.0,4,2,0,3,1,1,10391900,1962,2007,1,0,0
3,7.475905969367397,2.0,1.0,4,0,0,2,2,3,9338880,1983,2012,0,0,1
4,7.121252453244542,1.0,1.0,3,3,1,1,1,5,11329750,1994,2011,1,0,0
2,6.839476438228843,1.0,1.0,3,2,1,1,0,3,8469050,1991,2014,0,1,0
2,6.625392368007956,1.0,1.0,2,2,1,3,2,4,7705800,1977,2013,0,1,0
5,7.459338895220296,1.0,1.0,4,5,1,0,2,4,14057180,2002,2012,0,0,1
2,6.887552571664617,1.0,1.0,3,0,1,2,0,3,8621500,1974,2007,0,1,0
4,7.1693500166706,1.0,1.0,3,1,0,3,2,2,9338500,1965,2011,1,0,0
4,6.744059186311348,1.0,1.0,2,3,0,3,2,3,5668875,1974,2010,0,0,1
3,7.27931883541462,2.0,1.0,4,1,1,0,2,3,10040420,1989,2010,0,0,1
5,7.3987862754199485,1.0,1.0,4,5,1,3,2,5,12730270,1982,2013,0,1,0
4,7.1853870155804165,1.0,1.0,3,1,1,2,2,2,11071500,2004,2010,1,0,0
2,6.645090969505644,1.0,1.0,2,1,1,1,1,3,7261650,2004,2011,0,1,0
4,7.047517221357296,1.0,1.0,3,5,1,3,0,2,6982000,1979,2011,0,1,0
2,6.811244378601294,1.0,1.0,3,3,0,0,2,3,7546960,1971,2007,0,0,1
4,7.419380582918692,2.0,2.0,4,0,1,1,0,3,13650500,2003,2009,1,0,0
3,7.595889917718538,3.0,2.0,5,1,0,2,0,3,10652120,2002,2008,0,1,0
1,7.526717561352706,2.0,1.0,5,3,0,2,0,3,13378610,1978,2013,0,0,1
3,7.630946580890459,3.0,2.0,5,5,1,2,0,4,17265880,1995,2009,1,0,0
3,7.419380582918692,2.0,1.0,4,0,0,0,0,4,10044620,1997,2008,0,1,0
3,7.275172319452771,2.0,1.0,4,3,0,0,0,4,9153720,1984,2010,0,1,0
2,7.02197642307216,1.0,1.0,3,5,1,2,2,3,9089520,1985,2014,0,0,1
3,7.322510433997394,2.0,1.0,4,3,1,2,2,3,9075660,1985,2008,0,1,0
2,7.135687347028144,2.0,1.0,4,0,1,0,1,4,9957800,2004,2008,0,1,0
4,6.51025834052315,1.0,1.0,2,0,1,2,1,3,5805250,1990,2009,0,0,1
0,6.811244378601294,1.0,1.0,3,2,1,0,0,4,13087155,1971,2008,1,0,0
4,7.396948602621014,2.0,2.0,4,3,1,1,2,4,9314000,1992,2010,0,1,0
0,6.90875477931522,1.0,1.0,3,3,1,0,0,4,10533755,1972,2009,0,0,1
6,7.388946097618437,2.0,1.0,4,3,0,0,2,0,11462310,1958,2006,1,0,0
3,7.757906208351747,4.0,2.0,6,1,1,2,2,3,12948200,1991,2011,0,0,1
4,7.055312843339752,1.0,1.0,3,1,0,3,1,3,6149625,1962,2012,0,0,1
6,7.4815557019095165,2.0,1.0,4,0,1,0,2,3,11031600,1986,2011,0,0,1
2,6.915723448631314,1.0,1.0,3,5,0,2,0,5,12713050,1991,2010,1,0,0
6,7.354362330421477,2.0,1.0,4,3,1,0,2,5,15664740,1998,2010,1,0,0
3,7.45182223652793,2.0,1.0,4,3,1,0,0,4,11265520,2005,2011,0,1,0
6,7.341483852363161,2.0,1.0,4,3,0,1,1,5,12900790,1959,2006,1,0,0
2,7.115582126184454,2.0,1.0,4,1,0,1,0,4,10271420,1978,2007,0,0,1
5,7.598399329323964,2.0,1.0,5,2,0,3,2,4,14154840,1981,2013,0,0,1
3,7.655864017616056,3.0,2.0,5,1,0,2,2,5,12160420,1982,2010,0,0,1
5,7.522400231387125,2.0,1.0,5,5,1,3,0,5,22084180,1990,2014,1,0,0
2,6.9985096422506015,1.0,1.0,3,1,1,2,2,3,9953350,1999,2011,0,0,1
4,6.963189985870238,1.0,1.0,3,1,0,3,2,3,8788500,1965,2011,1,0,0
4,6.734591659972948,1.0,1.0,2,5,1,3,0,2,6266250,1984,2009,0,1,0
0,6.541029999189903,1.0,1.0,2,1,1,1,0,1,6879510,1977,2011,0,1,0
1,7.418180822726788,1.0,1.0,4,5,0,0,0,4,11991280,1988,2012,0,1,0
5,7.324489979348532,1.0,1.0,4,1,1,0,0,5,19817860,1967,2010,1,0,0
1,7.5251007461258,2.0,1.0,5,2,0,0,0,3,19766360,1965,2008,1,0,0
0,6.670766320845874,1.0,1.0,2,0,0,0,2,0,8098070,1971,2009,1,0,0
2,6.633318433280377,1.0,1.0,2,0,1,1,2,4,8274000,2005,2009,0,1,0
2,7.036148493750536,1.0,1.0,3,2,0,0,2,3,8912540,1997,2008,0,0,1
1,7.430707082545968,1.0,1.0,4,2,1,1,0,3,19609810,2001,2014,1,0,0
4,6.891625897052253,1.0,1.0,3,2,1,3,1,1,5340750,1997,2010,0,1,0
4,7.415776975415394,2.0,2.0,4,0,0,0,0,3,12825500,1996,2010,1,0,0
0,6.970730078143525,1.0,1.0,3,1,0,3,2,2,8717385,1990,2009,0,0,1
3,7.390798521735676,2.0,1.0,4,2,0,2,2,5,9928200,1980,2009,0,0,1
2,6.555356891810665,1.0,1.0,2,3,1,2,1,5,8231860,1989,2010,0,0,1
2,7.107425474110705,2.0,1.0,4,0,0,2,0,4,9833270,1980,2014,0,0,1
3,7.3632795869630385,2.0,1.0,4,2,0,3,0,3,13277420,2000,2011,1,0,0
2,6.8966943316227125,1.0,1.0,3,3,1,3,2,5,10613930,2006,2010,0,0,1
3,7.221105098182496,2.0,1.0,4,1,1,0,0,4,10801520,1982,2010,0,0,1
3,7.768533300926033,4.0,2.0,6,2,1,3,2,4,18637600,1978,2008,1,0,0
1,7.329749689041512,1.0,1.0,4,3,0,0,2,4,17566590,1983,2015,1,0,0
0,7.07326971745971,1.0,1.0,3,1,1,3,2,2,9397585,1993,2012,0,1,0
4,7.022868086082641,1.0,1.0,3,0,0,3,0,2,6889250,1992,2010,0,0,1
1,7.4815557019095165,1.0,1.0,4,5,1,0,2,3,19512010,1977,2010,1,0,0
1,7.537430036586509,2.0,1.0,5,2,0,0,1,4,13064510,1979,2009,0,0,1
2,6.633318433280377,1.0,1.0,2,0,0,0,0,5,8386750,1990,2007,0,1,0
3,7.739359202689098,4.0,2.0,6,2,0,0,2,3,11569680,1992,2009,0,0,1
4,6.668228248417403,1.0,1.0,2,5,1,2,0,4,7825375,2003,2012,0,0,1
3,7.748028524432376,4.0,2.0,6,0,0,3,2,3,10502160,1983,2011,0,1,0
4,6.618738983517219,1.0,1.0,2,2,1,2,0,1,5286000,1975,2009,0,1,0
6,7.38770923908104,2.0,1.0,4,2,0,3,2,5,9794230,1995,2009,0,1,0
0,7.157735484249907,2.0,2.0,4,0,1,2,2,3,9885575,1987,2012,0,1,0
2,6.628041376179533,1.0,1.0,2,0,1,1,1,5,10478100,1975,2013,1,0,0
2,7.121252453244542,2.0,1.0,4,3,0,1,2,5,9345900,1974,2008,0,1,0
2,7.119635638017636,2.0,1.0,4,0,1,3,2,3,9314050,1982,2013,0,1,0
5,7.416979621381154,1.0,1.0,4,3,0,0,2,5,13251910,1969,2011,0,0,1
1,7.337587743538596,1.0,1.0,4,3,0,3,2,5,18331880,1994,2013,1,0,0
6,7.456454555176209,2.0,1.0,4,5,0,3,2,3,13478680,1961,2005,1,0,0
2,6.834108738813838,1.0,1.0,3,1,1,3,2,3,8907400,2006,2010,0,1,0
2,6.666956792429207,1.0,1.0,2,3,0,1,0,5,8185800,1988,2008,0,1,0
4,7.222566018822171,2.0,2.0,4,1,1,3,2,3,9125250,1995,2009,0,0,1
4,7.429520842786462,2.0,2.0,4,0,0,3,0,1,6922750,1971,2010,0,1,0
5,7.3453648404168685,1.0,1.0,4,1,0,2,2,5,12133650,1978,2008,0,1,0
1,7.338888133838879,1.0,1.0,4,1,1,1,2,3,18200410,1996,2014,1,0,0
1,7.5485559791698735,2.0,1.0,5,0,0,2,1,5,13485130,1965,2007,0,0,1
2,6.822197390620491,1.0,1.0,3,5,1,3,2,3,11762550,2002,2007,1,0,0
2,6.651571873589727,1.0,1.0,2,0,1,0,2,5,9104380,1973,2009,0,0,1
2,6.977281341630747,1.0,1.0,3,5,0,0,0,3,11935950,1971,2008,1,0,0
2,7.122059881629142,2.0,1.0,4,1,1,1,0,3,10881130,1986,2008,0,0,1
3,7.216709486709457,2.0,1.0,4,1,0,2,0,3,12146740,1984,2011,1,0,0
5,7.487173694213739,1.0,1.0,4,5,1,2,0,4,14128990,1982,2014,0,0,1
3,7.687538766201629,3.0,2.0,5,2,1,2,0,4,11821400,1978,2008,0,1,0
3,7.617267813628347,3.0,2.0,5,0,1,2,2,5,12528840,1979,2008,0,0,1
0,6.858565034791365,1.0,1.0,3,5,0,3,0,1,10552045,1987,2010,1,0,0
2,6.97166860472579,1.0,1.0,3,0,0,0,1,5,12406100,1985,2015,1,0,0
2,7.050122520269059,1.0,1.0,3,5,1,0,2,5,14377300,1978,2008,1,0,0
6,7.522400231387125,3.0,2.0,5,5,1,1,1,3,9487400,1996,2011,0,1,0
4,6.9985096422506015,1.0,1.0,3,5,1,1,1,2,5472500,1977,2009,0,1,0
0,7.003065458786462,1.0,1.0,3,5,1,0,1,5,10252895,1976,2009,0,0,1
0,7.170119543449628,2.0,2.0,4,0,0,0,0,5,10989305,1984,2011,0,1,0
5,7.498869733976931,2.0,1.0,5,3,0,0,2,3,11838240,1979,2011,0,1,0
1,7.5480289699350145,2.0,1.0,5,2,0,2,2,4,12624040,1995,2007,0,1,0
2,7.02197642307216,1.0,1.0,3,5,0,0,0,3,8288050,1984,2007,0,1,0
0,6.892641641172089,1.0,1.0,3,5,0,2,2,4,11903865,1975,2006,1,0,0
6,7.485491608030754,2.0,1.0,4,0,1,0,0,1,10274050,1985,2005,0,0,1
1,7.366445148327599,1.0,1.0,4,1,0,1,2,3,17398770,1985,2011,1,0,0
2,7.110696122978827,2.0,1.0,4,0,1,2,1,4,9680500,2001,2007,0,1,0
3,7.454141078146678,2.0,1.0,4,1,1,3,0,5,11855060,1987,2010,0,1,0
6,7.445417556701687,2.0,1.0,4,1,1,1,2,4,15849210,1986,2004,1,0,0
0,6.9930151229329605,1.0,1.0,3,2,1,3,1,2,8585715,1985,2006,0,0,1
6,7.3343293503005365,2.0,1.0,4,2,0,1,2,2,11452010,1958,2011,1,0,0
3,7.170888478512505,1.0,1.0,3,0,1,0,0,3,9675500,1997,2011,0,0,1
0,6.699500340161678,1.0,1.0,3,0,0,0,1,2,6285850,1978,2008,0,0,1
2,6.760414691083428,1.0,1.0,3,2,0,0,0,4,7813750,1973,2010,0,1,0
6,7.430114138561801,2.0,1.0,4,3,1,3,1,5,10094840,1978,2010,0,1,0
4,7.194436851100335,1.0,1.0,3,3,0,3,2,5,11235750,1975,2012,1,0,0
2,6.876264611890766,1.0,1.0,3,3,1,0,0,5,13556150,1975,2012,1,0,0
0,7.170119543449628,2.0,2.0,4,3,0,3,2,3,9023925,1975,2010,0,1,0
4,6.385194398997726,1.0,1.0,2,3,1,1,0,0,4863375,1998,2012,0,0,1
2,6.695798917058491,1.0,1.0,3,0,0,3,2,3,6511200,1975,2011,0,1,0
4,7.007600613951853,1.0,1.0,3,3,1,3,1,3,7511125,2004,2011,0,0,1
4,6.295266001439646,1.0,1.0,2,3,0,2,2,0,3013500,1974,2009,0,0,1
4,7.382746449738912,2.0,2.0,4,0,0,1,0,5,9243750,1989,2010,0,1,0
3,7.7279755421055585,4.0,2.0,6,0,0,3,0,3,17422860,1998,2011,1,0,0
3,7.557472901614746,3.0,2.0,5,5,0,0,0,3,9917200,2000,2010,0,1,0
3,7.674152921281675,3.0,2.0,5,5,0,3,2,5,16834800,1980,2010,1,0,0
0,6.97354301952014,1.0,1.0,3,1,0,2,2,1,7586885,1968,2007,0,0,1
6,7.501082124259871,3.0,2.0,5,3,0,0,2,3,8907630,1955,2009,0,1,0
6,7.569927655242652,3.0,2.0,5,1,1,2,1,0,9519320,1990,2006,0,0,1
1,7.552237287560802,2.0,1.0,5,0,0,1,1,5,20591900,1985,2010,1,0,0
2,6.963189985870238,1.0,1.0,3,0,1,0,1,3,8111350,1986,2015,0,1,0
6,7.560080465021827,3.0,2.0,5,2,1,3,2,4,16484920,1970,2011,1,0,0
5,7.3632795869630385,1.0,1.0,4,0,0,2,0,4,11992650,2003,2013,0,1,0
4,6.668228248417403,1.0,1.0,2,5,1,1,2,1,5256625,1996,2012,0,0,1
5,7.557994958530806,2.0,1.0,5,0,1,1,0,5,14715230,1978,2012,0,1,0
3,7.3310603052186325,2.0,1.0,4,5,1,0,2,5,10829380,1986,2008,0,0,1
2,7.129297548929373,2.0,1.0,4,2,0,0,0,4,9747000,1994,2014,0,1,0
6,7.349230824613334,2.0,1.0,4,5,0,2,0,4,8762530,1963,2007,0,1,0
3,7.750614732770409,4.0,2.0,6,1,0,0,2,3,17529340,1985,2012,1,0,0
2,6.8679744089702925,1.0,1.0,3,0,1,0,2,4,9198300,1988,2006,0,1,0
2,6.744059186311348,1.0,1.0,3,0,0,3,2,5,8823380,2003,2014,0,0,1
6,7.569411792450712,3.0,2.0,5,3,1,0,0,0,15317750,1979,2004,1,0,0
2,7.044905117129371,1.0,1.0,3,0,0,0,0,5,10152390,1973,2013,0,0,1
1,7.588829878307813,2.0,1.0,5,0,1,2,0,4,22829130,1994,2008,1,0,0
4,6.880384082186005,1.0,1.0,3,5,0,1,2,4,6878875,2004,2010,0,0,1
3,7.294377299288821,2.0,1.0,4,5,1,0,0,5,11506980,2001,2008,0,0,1
1,7.4318919168078,1.0,1.0,4,3,0,0,2,5,13454780,1981,2009,0,0,1
4,7.0967213784947605,1.0,1.0,3,2,1,0,2,5,12048000,1998,2010,1,0,0
0,7.145196134997171,2.0,2.0,4,3,0,0,1,5,10769525,1996,2011,0,0,1
5,7.402451520818244,1.0,1.0,4,5,0,3,1,3,10342830,1998,2007,0,1,0
0,6.453624998892692,1.0,1.0,2,3,1,2,1,1,5597240,1993,2009,0,1,0
6,7.59890045687141,3.0,2.0,5,0,1,3,0,3,11307820,1984,2010,0,1,0
3,7.784889295655098,4.0,2.0,6,3,0,0,2,3,11040620,1987,2008,0,1,0
6,7.423568444259167,2.0,1.0,4,3,1,0,1,2,13190720,1959,2010,1,0,0
2,6.680854678790215,1.0,1.0,2,3,0,2,1,4,7160890,1993,2009,0,0,1
4,7.135687347028144,1.0,1.0,3,5,0,1,2,1,5643000,1992,2012,0,0,1
5,7.569411792450712,2.0,1.0,5,3,1,1,0,3,22181670,2006,2012,1,0,0
2,6.6293632534374485,1.0,1.0,2,0,1,0,2,5,11415700,1978,2012,1,0,0
4,6.253828811575473,1.0,1.0,2,5,0,1,2,4,4849000,1977,2009,0,1,0
4,6.777646593635117,1.0,1.0,2,2,1,2,0,5,10387250,1987,2010,1,0,0
0,6.831953565565855,1.0,1.0,3,0,1,1,0,0,10889570,1991,2009,1,0,0
6,7.467942332285852,2.0,1.0,4,5,1,0,2,4,10358610,1982,2005,0,1,0
2,6.638567789166521,1.0,1.0,2,0,0,2,0,5,8476180,1982,2012,0,0,1
6,7.422971251049421,2.0,1.0,4,1,0,0,1,2,13098030,1985,2009,1,0,0
6,7.427144133408616,2.0,1.0,4,2,1,1,0,4,10644830,1993,2007,0,1,0
1,7.588829878307813,2.0,1.0,5,1,0,2,2,4,21473270,1978,2009,1,0,0
1,7.316548177182976,1.0,1.0,4,3,0,1,1,3,9630420,1987,2008,0,1,0
4,6.78897174299217,1.0,1.0,2,3,0,0,2,4,6428250,1990,2009,0,1,0
